Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
5700,39,0.0,11.69,12.09,0.0,0
5710,38,0.0,12.37,12.14,0.0,0
5720,40,0.0,12.53,12.18,0.0,0
5730,38,0.0,12.86,12.25,0.0,0
5740,38,0.0,12.36,12.1,0.0,0
5750,41,0.0,12.52,12.43,0.0,0
5760,40,0.0,12.24,12.05,0.0,0
5770,38,0.0,12.43,12.18,0.0,0
5780,39,0.0,12.32,12.21,0.0,0
5790,37,0.0,12.16,11.54,0.0,0
5800,40,0.0,12.56,12.71,0.0,0
5810,42,0.0,12.71,12.44,0.0,0
5820,42,0.0,12.91,12.26,0.0,0
5830,40,0.0,12.38,12.58,0.0,0
5840,36,0.0,12.74,12.67,0.0,0
5850,32,0.0,11.75,12.06,0.0,0
5860,30,0.0,12.12,12.29,0.0,0
5870,32,0.0,11.74,12.21,0.0,0
5880,32,0.0,11.95,12.48,0.0,0
